Score,a_act,d_act,K_n,n,a_x,d_x,m,K_S,K_a,k1,k2,k4,k3,XbsT,sT
11.658897903239406,29.029580161547624,0.023574990084834123,5.5234112479752,9.986248141203518,9.055440327994168,0.015297120028728316,4.145641356339078,11.287438579198126,4098.478631995635,0.0038207102215163705,3.0444563245168608,0.11253077690067394,9.340876249298685,100.23245217852835,91.35074608928025
11.829208791893343,1.7915575246771955,1.4811201139515797,10.866056785524092,1.8154569977204575,5.724329105450817,0.0060029946368526125,2.5570471655597085,6.764102833251807,10.454859603970595,0.0007551475352544204,1.648988908568873,0.1335213704287726,2.613400598376999,100.01427749372492,68.12795962347039
11.831277213344125,0.03183216873533375,0.00579728711949854,2.236778450099456,5.2371371089563885,9.678552377029584,0.023792299464927443,3.7376945936385697,14.522020008444292,1.4416168994272478,0.0011201452046497684,0.5174157742611295,0.29184700653270024,7.729626228428923,140.95327402877854,78.46459369820442
11.900205636943577,0.2117215782425807,0.1476036233083893,8.804938790684767,9.838084952612066,1.6017844463487603,0.016625980199725787,1.9358417761504294,12.700764544769884,1.001568212124769,0.012068609075923628,9.94847829455513,0.1123217415220945,9.323944476114539,100.0875839750432,497.13460698271774
11.928660625885195,0.02819679616599296,0.016606129884139415,2.742391602661632,9.974717270838212,9.336590809696785,0.014322151842138987,4.156282523057652,11.521661160937306,1.4500168348639049,0.005292527075542529,3.9409458020580703,0.11237527155109603,0.02142765340085935,125.61458602484439,83.28945480339912
12.105066416829942,66.03342026282695,0.0662117950987023,3.3494670130768736,1.3739937994352898,7.779147275377258,0.0032540131499904073,2.807642934664156,10.069132208926813,642.1856849388776,0.0005617884945951704,9.211259650938768,0.10428458053138746,9.023938370183604,110.7370584632023,112.07736603741533
12.207415330941636,0.34517708201614855,0.4778207747393513,4.575131970009773,1.4860295762390845,8.7596307469442,0.004784402446087341,3.1786711607601945,21.525197342077586,1.0586031727987057,0.0004686445128794594,1.6516245772381308,0.1106867054126679,9.40524407810007,102.12528623893994,209.06608166086897
13.021622832571635,1.6751670247699255,0.00608954833626017,2.6136213699655513,1.313089959188262,8.842408641526447,0.026218567805193126,3.766185328464526,1134.4629799566878,1.6332091008117202,0.0004215488424575368,0.25830198408510474,0.15485841316088067,9.632449707598447,100.08568132562209,7802.5596923286075
13.194700513240225,55.09865826417023,0.0036745409263199175,41.645403953921615,6.129149657625188,4.593386322406272,0.0297079749033084,4.119220497452644,233.4179332011532,637.9293931718082,0.00020275712353780203,0.1029514922084833,0.5996655994301239,9.961389717935983,100.00966968147074,1359.152766389056
13.5644785700274,74.65311824506175,0.019996363431159757,2.3171175468310246,9.981799702023128,8.799734143293144,0.010106440006649987,6.321672144907083,25.814142533540117,1.4939437453931295,0.00018257145184288494,0.23905818709187882,0.5392345615840243,9.286300841158164,100.00014084592853,112.58261409953246
13.597223634067863,87.1293424815053,0.28676061575074374,2.1186881136234983,5.860379142843319,8.546502210468688,0.02714598485955364,4.61290386995759,19.297819989653686,3.8673097303535817,0.04936782021682782,9.9870627067739,0.1124129191739493,9.503043470122984,102.75722577910786,110.88321494935339
13.741654182011905,31.646136227919285,0.04084388500961358,11.113626595497804,3.396842496551723,8.731427501860791,0.019482894082277,4.519842188537756,14.326396325480799,3060.054482175319,0.009629879691471272,9.696174667285652,0.1368431038535759,9.905938188504125,116.88413991804227,121.47402044342131
14.852022350529307,0.0052163605311606655,0.01265133217842938,53.538237108840896,4.407291131749576,8.607196061325306,0.031615522349422345,4.491163389727639,36.25966062844518,6.535496177831516,0.001823578327087274,0.33873051818939254,0.10057366089535771,5.825208169917591,103.45892157808971,225.0110574140579
14.87725340716887,1.8953671202472078,0.029436178171938138,5.329273775146743,8.097396238791436,6.835923515270554,0.01291209870071013,4.74233617374895,16.16939989141557,28.174166694426955,0.001940618424708654,0.6720080063742565,0.3975222626753564,8.995819907804501,100.00208894292155,74.5318938927385
15.082965202289298,1.545920209967815,0.007828518943032495,3.050040789813017,2.3425342672334653,9.489305317743131,0.008928633997314762,4.967183211599044,154.09597208615196,1.0812221707968437,0.00037727760671489135,0.41457461396382045,0.1469538868406495,9.293366275106973,100.0026193737113,764.143192468905
15.264333795266364,0.9276945918073394,0.022556127842597532,124.51758145748458,2.8600742660342235,7.122778083642632,0.010239790558001635,3.2505006455569996,1162.2709582826196,1.6415051212872194,0.000309044685473366,0.5948700850963198,0.10360446076731218,8.845804085422179,100.00747181716196,6880.9890286424325
15.439714922298412,0.004402237561384106,0.00659401134755391,38.764153139543474,9.619778997720044,3.979693910544631,0.005407311344010479,4.046279572201127,82.50046130453399,1.9736591640175842,0.004588348822752225,2.088767073811917,0.10029324903967385,9.023652682154776,100.09240206800068,458.01538344804504
